# C:\WinTA100\DIL805.PRO\Data\Quenching\1_fofo_Q&P_PT170-QT300-15min_heating50oCs-1_11.13.15.PAR
#                Time - Temperature  /  Change in Length  /  Nominal Temperature 
#                  s                °C                    µm                    °C
  2860      1889.14086914      821.97363281      116.13434601      823.01757813
  2861      1889.15161133      821.20526123      116.04958344      822.48046875
  2862      1889.16235352      820.62182617      115.95687103      821.94335938
  2863      1889.17309570      820.01513672      115.89859772      821.40014648
  2864      1889.18383789      819.54986572      115.80323029      820.86914063
  2865      1889.19458008      819.18878174      115.69728851      820.33203125
  2866      1889.20520020      818.76214600      115.61516571      819.80102539
  2867      1889.21594238      818.21942139      115.54631805      819.26391602
  2868      1889.22668457      817.74188232      115.48802948      818.72680664
  2869      1889.23742676      817.40283203      115.37943268      818.18969727
  2870      1889.24816895      816.96704102      115.22315216      817.65258789
  2871      1889.25891113      816.64019775      115.15163422      817.11547852
  2872      1889.26965332      816.26580811      115.00859833      816.57836914
  2873      1889.28039551      815.74462891      114.97681427      816.04125977
  2874      1889.29113770      815.34600830      114.86820221      815.50415039
  2875      1889.30297852      815.04974365      114.78874969      814.96093750
  2876      1889.31372070      814.64996338      114.69074249      814.37500000
  2877      1889.32446289      814.33422852      114.56359100      813.83789063
  2878      1889.33520508      813.98547363      114.46558380      813.30078125
  2879      1889.34594727      813.85388184      114.33843231      812.76367188
  2880      1889.35668945      813.61529541      114.24044037      812.22656250
  2881      1889.36743164      813.13470459      114.10799408      811.68945313
  2882      1889.37817383      812.83081055      114.01793671      811.15234375
  2883      1889.38891602      812.41284180      113.91199493      810.61523438
  2884      1889.39965820      811.90252686      113.79013824      810.07812500
  2885      1889.41027832      811.43066406      113.65239716      809.54711914
  2886      1889.42102051      810.82757568      113.48288727      809.01000977
  2887      1889.43176270      810.34045410      113.36367035      808.47290039
  2888      1889.44250488      809.93927002      113.26833344      807.93579102
  2889      1889.45324707      809.58935547      113.10939789      807.39868164
  2890      1889.46398926      809.13195801      112.97431183      806.86157227
  2891      1889.47473145      808.65057373      112.81008148      806.32446289
  2892      1889.48547363      808.27172852      112.61670685      805.78735352
  2893      1889.49621582      807.77734375      112.43660736      805.25024414
  2894      1889.50695801      807.17272949      112.29621124      804.71313477
  2895      1889.51770020      806.37500000      112.18761444      804.17602539
  2896      1889.52844238      805.62817383      111.99425507      803.63891602
  2897      1889.53918457      804.82232666      111.76909637      803.10180664
  2898      1889.54992676      804.00628662      111.58634186      802.56469727
  2899      1889.56066895      803.43579102      111.43270111      802.02758789
  2900      1889.57141113      802.55767822      111.30290985      801.48437500
  2901      1889.58215332      801.95178223      111.10160065      800.95336914
  2902      1889.59289551      801.41314697      110.94268036      800.41015625
  2903      1889.60363770      800.88812256      110.80493927      799.87304688
  2904      1889.61437988      800.31030273      110.62482452      799.33593750
  2905      1889.62512207      799.65863037      110.44734955      798.79882813
  2906      1889.63586426      799.03216553      110.28842926      798.26171875
  2907      1889.64660645      798.43878174      110.08181000      797.72460938
  2908      1889.65734863      797.71777344      109.90433502      797.18750000
  2909      1889.66809082      796.83380127      109.76926422      796.65649414
  2910      1889.67883301      795.98712158      109.61295319      796.11938477
  2911      1889.68957520      795.30981445      109.45668793      795.57617188
  2912      1889.70043945      794.63293457      109.26334381      795.03906250
  2913      1889.71118164      793.96362305      109.08585358      794.50195313
  2914      1889.72180176      793.18707275      108.88190460      793.96484375
  2915      1889.73266602      792.68670654      108.71767426      793.42773438
  2916      1889.74340820      792.20281982      108.62232208      792.89062500
  2917      1889.75415039      791.62561035      108.38657379      792.35351563
  2918      1889.76489258      791.09130859      108.21440887      791.81640625
  2919      1889.77563477      790.53192139      108.13494110      791.27929688
  2920      1889.78637695      789.97131348      107.94156647      790.74218750
  2921      1889.79711914      789.52349854      107.75615692      790.20507813
  2922      1889.80786133      789.02252197      107.58928680      789.66796875
  2923      1889.81860352      788.50164795      107.44095612      789.13085938
  2924      1889.82934570      787.74493408      107.25022125      788.59375000
  2925      1889.84008789      787.02172852      107.07805634      788.05664063
  2926      1889.85083008      786.45245361      106.92177582      787.51953125
  2927      1889.86157227      785.59436035      106.74961090      786.98242188
  2928      1889.87231445      784.95294189      106.64099884      786.44531250
  2929      1889.88305664      784.32000732      106.45560455      785.90820313
  2930      1889.89379883      783.61407471      106.25162506      785.37109375
  2931      1889.90454102      783.02319336      106.11653900      784.82788086
  2932      1889.91528320      782.48681641      105.92847443      784.29077148
  2933      1889.92602539      781.99517822      105.82782745      783.75366211
  2934      1889.93676758      781.40362549      105.66359711      783.21655273
  2935      1889.94763184      780.67889404      105.45699310      782.67944336
  2936      1889.95825195      780.33099365      105.33251190      782.14233398
  2937      1889.96899414      779.87591553      105.19477081      781.60522461
